Online boarding,Delay Ratio,Inflight wifi service,Class,Type of Travel,Inflight entertainment,Flight Distance,Seat comfort,Leg room service,On-board service,Cleanliness,Ease of Online booking,satisfaction
3,0.0,3,1,0,2,594.0,2,1,4,2,3,0
1,0.050620821394460364,1,1,0,3,1046.0,3,4,2,3,1,0
5,0.02296360485268631,3,0,0,5,2307.0,5,5,3,5,3,1
2,0.002232142857142857,2,0,0,5,895.0,5,4,5,5,2,0
5,0.009992862241256246,5,0,0,5,1400.0,5,3,2,5,5,1
3,0.004464285714285714,2,1,1,3,2239.0,3,4,2,3,3,0
2,0.0,2,1,0,1,1052.0,2,4,5,2,2,0
3,0.023070097604259095,3,1,1,5,1126.0,5,1,3,5,3,0
1,0.03934010152284264,1,0,0,1,787.0,1,3,1,1,2,0
5,0.0,5,0,0,3,1076.0,3,2,5,3,5,1
3,0.05580357142857143,3,0,0,1,1119.0,1,4,1,1,3,0
5,0.2828054298642534,4,1,1,4,220.0,5,3,3,5,4,0
4,0.0319693094629156,1,0,0,4,1954.0,4,4,4,4,1,1
1,0.25933609958506226,1,1,1,1,240.0,1,1,3,1,1,0
2,0.02529182879377432,4,0,0,4,513.0,5,4,4,2,4,1
4,0.009056383289512124,3,0,0,4,3422.0,3,4,4,3,3,1
3,0.0,3,1,1,4,1411.0,4,1,3,4,3,0
2,0.0,2,1,0,4,133.0,4,5,4,4,2,0
2,0.0,2,1,1,5,547.0,3,3,4,5,2,0
5,0.0010504201680672268,4,0,0,1,951.0,1,5,5,1,5,1
3,0.030494216614090432,3,1,0,3,950.0,3,3,3,1,2,0
3,0.0,4,0,0,4,2350.0,4,4,4,3,4,0
2,0.0,2,1,0,5,667.0,5,5,4,5,2,0
1,0.014767932489451477,3,2,1,3,473.0,3,1,3,5,1,0
3,0.0,3,1,1,2,2556.0,2,1,4,2,3,0
3,0.0,3,2,0,3,393.0,3,3,4,3,1,0
4,0.03651685393258427,1,1,1,1,1067.0,5,1,1,4,1,0
2,0.0,2,0,0,2,1379.0,2,1,3,2,1,0
5,0.006125574272588055,5,0,0,4,1958.0,5,4,4,3,5,1
5,0.0,2,0,0,4,2500.0,4,4,4,4,2,1
5,0.0,5,0,0,4,872.0,4,4,4,4,3,1
2,0.0045871559633027525,4,1,1,3,1089.0,5,4,3,5,4,0
3,0.006299212598425197,3,1,0,5,1269.0,5,2,3,5,3,0
1,0.0,1,1,1,2,250.0,2,3,5,2,1,0
4,0.022041763341067284,4,1,1,5,1723.0,5,1,1,5,4,0
3,0.06103515625,4,0,0,4,1023.0,4,4,3,4,1,0
4,0.009189189189189189,5,0,0,3,1849.0,4,4,3,5,5,1
4,0.0,4,1,1,2,646.0,4,4,2,2,4,0
4,0.024242424242424242,2,0,0,5,989.0,4,5,5,4,2,1
2,0.0,2,1,0,5,425.0,5,2,1,5,2,0
5,0.005902079141515761,2,0,0,3,3726.5,1,2,3,1,2,1
4,0.004739336492890996,2,0,0,2,2953.0,3,2,2,2,4,0
3,0.01728395061728395,3,2,0,3,404.0,3,1,3,3,1,0
4,0.0,2,0,0,2,2880.0,3,2,2,2,2,0
2,0.05386740331491713,2,0,0,3,723.0,3,1,3,3,2,0
5,0.08159268929503917,3,1,1,4,765.0,5,4,3,5,3,0
5,0.0,3,0,0,5,1023.0,5,5,5,5,3,1
2,0.015345268542199489,2,1,1,5,781.0,1,3,4,5,2,0
1,0.16272189349112426,1,1,1,2,337.0,2,5,5,2,1,0
4,0.0,5,0,0,4,3254.0,4,4,4,3,5,1
1,0.0,1,1,1,3,160.0,5,5,3,3,1,0
3,0.0,3,1,1,5,1744.0,5,2,3,5,3,0
2,0.01609657947686117,3,1,1,2,3726.5,2,4,4,2,3,0
2,0.0,2,1,1,4,328.0,3,1,1,4,2,0
3,0.06199460916442048,3,1,1,3,370.0,5,3,3,3,3,0
4,0.011235955056179775,4,1,1,2,266.0,2,5,5,2,4,1
3,0.02564628641772671,2,0,0,3,2436.0,2,2,4,3,2,0
4,0.08852691218130311,4,1,1,4,705.0,4,2,4,4,4,0
3,0.0,3,0,0,1,544.0,1,5,3,1,3,0
2,0.0,2,1,1,4,2586.0,2,4,3,2,2,0
4,0.01448692152917505,4,0,0,4,3726.5,5,4,4,5,4,1
3,0.0,3,0,0,3,1981.0,3,3,3,4,1,0
4,0.035878300803673935,3,0,0,5,1741.0,4,5,5,5,3,1
4,0.0,5,0,0,4,2137.0,5,4,4,4,5,1
4,0.08302583025830258,4,1,0,5,541.0,2,3,3,5,4,0
4,0.0005583472920156337,5,0,0,5,3581.0,5,5,5,5,5,1
0,0.0,3,1,1,1,134.0,4,5,1,1,0,0
2,0.1388888888888889,2,2,1,1,449.0,1,5,4,1,2,0
4,0.0,2,1,1,5,300.0,5,2,5,5,2,0
1,0.0,1,1,1,3,746.0,5,5,4,3,1,0
3,0.0,3,1,1,5,208.0,5,5,2,5,3,0
5,0.06268806419257773,5,1,0,5,996.0,5,2,4,5,1,1
2,0.0,2,1,1,2,1034.0,5,5,4,2,2,0
4,0.06418918918918919,3,0,1,4,591.0,5,3,4,5,3,0
4,0.04337265787647467,5,0,0,4,1440.0,4,5,5,4,5,1
2,0.1736111111111111,4,0,0,5,359.0,2,5,5,2,4,1
5,0.09177215189873418,5,0,0,1,473.0,1,5,4,1,5,1
4,0.0061819252281424784,5,0,0,4,3396.0,5,4,4,4,4,1
2,0.06294058408862034,3,2,0,3,992.0,3,4,1,3,2,0
3,0.0,3,1,0,3,1134.0,2,5,5,3,3,0
3,0.00870882241575161,3,0,0,2,2640.0,2,3,3,2,3,0
3,0.022966507177033493,3,1,1,5,1044.0,4,1,5,5,3,0
4,0.0,3,0,0,4,1726.0,4,4,4,5,3,1
4,0.0,1,0,0,4,2401.0,5,4,4,4,1,1
4,0.0,3,0,0,5,235.0,4,5,5,5,3,1
3,0.00718562874251497,3,2,1,3,834.0,3,5,5,3,3,0
2,0.0,2,1,1,3,2036.0,3,5,5,3,2,0
5,0.05163511187607573,5,0,0,4,580.0,4,5,5,4,5,1
4,0.01834862385321101,3,0,0,2,108.0,3,2,2,2,2,0
4,0.0937031484257871,5,0,0,5,666.0,5,3,1,5,4,0
4,0.004920405209840811,2,0,0,4,3454.0,4,2,4,4,2,1
1,0.0,1,1,0,4,936.0,4,5,4,4,1,0
4,0.0,2,0,0,2,2701.0,4,5,4,4,2,1
2,0.0,3,0,0,4,349.0,3,4,4,1,3,1
4,0.0,0,0,0,2,3000.0,1,2,2,2,0,1
3,0.0160075329566855,3,1,0,5,1061.0,5,3,3,5,3,0
2,0.008731808731808732,3,1,1,4,2404.0,2,2,2,2,3,0
3,0.0,3,0,0,2,515.0,1,2,5,2,3,0
5,0.0,2,0,0,5,622.0,4,5,5,3,2,1
5,0.05165289256198347,5,0,0,4,967.0,4,4,4,4,5,1
3,0.0,3,1,1,3,416.0,1,3,3,5,3,0
1,0.0,1,1,1,4,787.0,3,2,3,4,1,0
3,0.0,1,2,0,1,546.0,3,1,1,1,4,0
4,0.07250580046403712,4,0,0,5,861.0,5,4,5,5,4,0
5,0.0,5,1,0,5,89.0,5,1,4,5,2,1
5,0.0,5,0,0,5,2419.0,5,3,2,5,5,1
2,0.0010080645161290322,2,0,0,3,991.0,3,5,4,3,2,0
4,0.0,4,0,0,3,1411.0,3,4,5,3,4,1
4,0.0,4,1,0,4,1259.0,4,1,3,4,2,0
4,0.012494793835901708,4,2,0,3,2400.0,4,4,2,4,3,0
3,0.0,4,0,0,3,637.0,1,4,3,4,2,1
3,0.0733568075117371,2,1,0,1,851.0,4,2,1,4,4,0
4,0.0,4,1,0,2,678.0,2,1,5,2,4,0
3,0.04085422469823584,3,1,0,3,1076.0,3,1,2,3,3,0
5,0.0037174721189591076,3,1,1,3,268.0,5,3,3,3,3,0
2,0.05726092089728453,2,1,0,2,846.0,2,2,4,2,4,0
3,0.08438818565400844,3,1,1,2,236.0,4,3,2,4,3,0
3,0.05555555555555555,3,1,0,3,1124.0,1,5,1,3,3,0
3,0.0025575447570332483,3,2,0,2,781.0,2,1,3,2,3,0
2,0.0,2,1,1,5,1201.0,2,5,3,5,2,0
1,0.0,1,1,1,3,599.0,3,1,3,2,1,0
4,0.0,1,0,0,3,1613.0,3,3,5,3,4,1
2,0.03414634146341464,5,0,0,2,409.0,2,5,3,2,5,1
1,0.004366812227074236,1,1,1,1,457.0,1,1,2,1,1,0
2,0.03485254691689008,2,0,0,2,372.0,2,2,1,2,5,0
4,0.0,4,0,0,4,1440.0,4,4,4,3,4,1
2,0.030148185998978026,2,1,0,3,1956.0,3,2,1,3,2,0
3,0.07183364839319471,3,1,0,3,528.0,3,5,1,3,5,0
2,0.45454545454545453,2,1,1,2,109.0,2,4,2,2,2,0
5,0.0,5,2,1,3,306.0,3,5,4,3,5,1
2,0.10504201680672269,2,2,1,1,594.0,1,1,3,1,2,0
4,0.0,2,0,0,5,1535.0,5,5,5,5,2,1
5,0.0,2,0,0,3,589.0,5,3,3,5,2,1
5,0.0,5,1,0,5,605.0,5,1,1,5,4,1
3,0.13333333333333333,3,1,1,1,404.0,1,1,4,1,3,0
4,0.0,4,0,0,4,427.0,4,4,4,3,4,1
1,0.0,1,1,1,1,612.0,1,2,5,1,1,0
2,0.026755852842809364,2,1,1,1,298.0,1,2,4,1,2,0
3,0.015945330296127564,3,1,1,5,438.0,5,3,5,5,3,0
5,0.011065713312904324,5,0,0,4,2936.0,5,4,4,5,5,1
4,0.0,4,2,0,4,170.0,4,4,1,4,4,1
1,0.0,1,1,0,2,144.0,4,5,1,2,1,0
3,0.0,3,1,0,3,1404.0,3,3,4,3,1,1
5,0.0,5,0,0,4,356.0,5,4,4,4,5,1
4,0.0,3,0,0,5,919.0,4,5,5,4,3,1
3,0.0,1,0,0,4,2521.0,4,4,4,3,1,1
4,0.017421602787456445,4,1,1,4,1721.0,4,5,4,4,4,0
5,0.09276018099547512,5,0,0,2,441.0,2,2,5,2,5,1
1,0.014058679706601468,1,2,1,5,1635.0,5,5,3,5,1,0
1,0.04455807158509861,1,2,1,3,1368.0,3,5,2,3,1,0
2,0.0,2,1,1,2,1107.0,2,3,2,2,2,0
5,0.0,5,1,1,2,604.0,2,4,5,2,5,1
1,0.0,3,0,0,3,1630.0,2,3,3,1,1,0
5,0.0,5,2,0,5,153.0,4,5,5,1,2,1
1,0.06976744186046512,1,1,1,1,472.0,1,3,5,1,1,0
1,0.003420265070542967,1,1,1,1,2338.0,1,5,5,1,1,0
2,0.0,4,1,0,4,370.0,4,4,4,2,1,1
1,0.10064412238325282,1,1,0,1,620.0,1,3,4,1,1,0
2,0.0,1,0,0,1,3366.0,2,2,1,3,1,0
3,0.07407407407407407,3,1,0,3,296.0,3,1,4,3,3,0
1,0.0,4,2,0,4,463.0,5,4,4,2,2,1
3,0.0,3,1,0,1,602.0,1,5,5,1,3,0
4,0.0,4,1,1,5,581.0,5,3,4,5,4,0
3,0.0,5,2,0,5,2631.0,5,5,3,5,5,1
4,0.008680555555555556,5,0,0,4,575.0,4,4,3,4,5,1
2,0.0,3,1,1,3,1391.0,3,4,2,3,2,0
4,0.0,4,1,0,4,2677.0,4,5,4,4,1,1
4,0.0,5,1,0,5,237.0,5,4,4,5,3,1
5,0.01394700139470014,4,0,0,5,2867.0,4,5,5,3,4,1
1,0.0,1,0,0,4,2475.0,4,4,4,4,1,0
5,0.03102189781021898,2,1,1,5,547.0,4,2,5,5,2,0
3,0.001152073732718894,3,1,0,5,867.0,4,4,3,5,3,0
3,0.0,3,0,0,3,598.0,3,1,2,3,3,0
5,0.12450199203187251,1,0,0,5,501.0,5,2,3,5,1,1
4,0.013100436681222707,4,1,0,4,686.0,4,4,5,4,1,1
2,0.0,3,1,1,5,2402.0,3,1,2,5,2,0
2,0.0,2,1,1,1,236.0,1,2,1,1,2,0
3,0.06349206349206349,4,0,0,4,440.0,4,3,3,4,2,0
2,0.3821656050955414,2,2,0,4,156.0,4,3,1,4,2,0
3,0.0,1,1,1,3,425.0,3,5,3,3,3,0
4,0.0169971671388102,3,1,1,3,352.0,3,3,4,3,4,0
4,0.020650263620386643,3,0,0,4,2275.0,4,4,4,4,3,1
5,0.0,5,2,0,5,101.0,5,2,3,5,5,1
5,0.0,3,1,1,5,238.0,5,3,5,3,3,0
4,0.0032193158953722333,2,0,0,5,3726.5,4,5,5,5,2,1
5,0.0,5,2,1,4,774.0,2,4,2,4,5,1
4,0.0,5,0,0,5,2218.0,4,5,5,5,5,1
0,0.0,3,1,1,3,247.0,3,5,4,3,0,0
4,0.38109756097560976,4,1,0,5,163.0,5,4,1,5,4,0
1,0.49603174603174605,4,2,0,4,125.0,4,4,4,3,4,1
4,0.0009560229445506692,2,0,0,2,1045.0,4,2,2,1,3,0
5,0.13950892857142858,1,0,0,4,447.0,5,4,4,4,1,1
0,0.0,1,1,0,4,717.0,4,5,4,4,0,0
3,0.0027347310847766638,3,1,1,2,1096.0,2,3,1,2,3,0
4,0.0,4,1,0,1,873.0,1,3,1,1,4,0
2,0.0,5,0,0,4,2342.0,2,5,3,2,5,1
4,0.0,4,1,0,4,861.0,4,5,2,4,3,1
3,0.0,3,1,0,4,1024.0,4,5,4,4,3,1
4,0.04400749063670412,3,0,0,5,1067.0,5,5,5,5,3,1
1,0.008875739644970414,1,2,1,2,337.0,2,4,3,2,1,0
1,0.0,1,1,0,5,373.0,5,5,3,5,1,0
3,0.010642826734780758,3,0,0,3,2348.0,3,3,1,3,4,0
3,0.0016722408026755853,2,0,0,4,597.0,4,4,4,1,2,1
2,0.019438444924406047,3,0,0,3,925.0,1,3,3,4,5,0
4,0.212406015037594,4,0,0,4,265.0,4,2,1,4,4,0
5,0.0,4,0,0,5,251.0,4,5,5,4,4,1
3,0.0,3,1,0,4,978.0,5,1,1,4,3,0
4,0.06427221172022685,2,0,0,5,528.0,4,4,5,5,2,1
2,0.07293354943273905,2,1,1,2,616.0,1,4,5,2,2,0
2,0.0010141987829614604,2,1,1,5,985.0,4,3,4,5,2,0
4,0.002981260647359455,2,0,0,2,2347.0,3,2,2,1,3,0
5,0.0,3,0,0,4,933.0,2,4,4,5,3,1
0,0.24596774193548387,3,1,1,2,247.0,2,5,3,2,0,0
4,0.0,5,0,0,4,507.0,5,4,4,5,3,1
5,0.0,5,0,0,5,323.0,5,4,5,5,5,1
3,0.0,3,1,1,2,859.0,2,5,2,2,3,0
4,0.030837004405286344,1,0,0,3,226.0,3,5,4,3,1,1
5,0.0,5,0,0,4,3726.5,4,4,4,5,5,1
1,0.0,1,1,0,1,588.0,1,2,1,1,5,0
1,0.3238341968911917,2,1,1,3,192.0,2,5,4,2,2,0
5,0.0196078431372549,0,0,0,3,305.0,4,3,3,4,0,1
5,0.04301445285615967,3,1,0,1,1452.0,5,3,1,5,3,0
3,0.0,3,1,0,2,1412.0,2,2,3,2,3,0
2,0.04338842975206612,1,1,1,3,483.0,4,1,3,3,1,0
5,0.0,4,2,1,1,1119.0,4,4,1,3,4,0
3,0.0,3,1,1,3,933.0,3,4,3,3,3,0
4,0.0,2,0,0,5,1440.0,5,5,5,3,2,1
3,0.02945334590009425,1,0,0,1,2121.0,2,1,1,3,5,0
2,0.049586776859504134,2,0,0,2,483.0,2,3,1,2,2,0
3,0.003755868544600939,2,0,0,2,3726.5,2,2,2,4,2,0
3,0.058031569173630455,3,1,1,1,1076.0,1,2,3,1,3,0
4,0.11704119850187265,3,1,1,2,533.0,4,3,1,4,3,0
4,0.0,2,0,0,4,545.0,4,4,4,3,5,1
1,0.0,1,0,0,1,2586.0,1,1,1,1,3,0
5,0.0038535645472061657,3,0,0,4,2075.0,5,4,4,4,3,1
3,0.0,2,1,1,3,2248.0,5,4,4,3,3,0
3,0.0,3,1,1,3,507.0,3,2,4,3,3,0
4,0.021806853582554516,3,0,0,4,641.0,4,4,4,5,3,1
4,0.14390243902439023,3,0,0,4,409.0,4,5,3,4,3,1
2,0.013664596273291925,2,1,1,2,804.0,2,2,1,2,2,0
5,0.10504201680672269,5,0,0,4,594.0,5,5,4,5,5,1
3,0.0,4,0,0,2,832.0,2,2,4,2,3,1
4,0.0,4,1,1,3,737.0,4,4,5,3,4,1
5,0.04106776180698152,2,2,1,3,486.0,3,4,4,3,5,0
0,0.0,1,1,1,2,153.0,4,2,3,2,0,0
4,0.0,4,2,1,4,1671.0,4,4,4,4,4,0
3,0.0,2,0,0,2,3726.5,4,2,2,3,4,0
3,0.11682242990654206,3,1,0,2,213.0,2,2,5,2,3,0
4,0.007186858316221766,4,1,1,3,1947.0,5,3,4,3,4,0
4,0.0,4,1,0,4,1346.0,4,2,2,4,3,0
4,0.0,1,0,0,4,2464.0,4,3,4,4,1,1
4,0.0013413816230717639,4,0,0,5,3726.5,4,5,2,4,4,1
3,0.0,3,1,0,1,89.0,1,2,5,1,3,0
2,0.0,2,0,0,3,163.0,3,3,3,4,5,0
4,0.0,1,0,0,4,337.0,4,4,4,3,1,1
3,0.0,3,0,0,5,1092.0,5,3,3,5,3,0
5,0.0,3,0,0,4,868.0,5,4,4,4,3,1
5,0.0,2,0,0,4,515.0,4,4,4,5,2,1
2,0.0,2,2,1,2,1609.0,2,5,2,2,2,0
4,0.0,3,0,0,5,760.0,4,5,5,4,3,1
2,0.0,2,2,1,3,147.0,3,3,5,3,2,0
5,0.01488833746898263,1,1,1,1,402.0,1,5,3,1,5,0
5,0.0,5,2,0,5,447.0,5,3,2,5,5,1
3,0.0,3,0,0,3,853.0,4,2,3,4,5,0
3,0.14845605700712589,3,2,0,5,420.0,3,2,5,3,3,1
4,0.0,4,0,0,4,1833.0,5,4,4,4,5,1
4,0.0,2,0,0,2,146.0,3,2,2,4,3,0
4,0.0,4,1,0,2,259.0,2,4,2,2,4,1
3,0.0,4,1,0,4,584.0,2,2,4,4,3,0
1,0.18861209964412812,1,0,0,1,280.0,4,2,3,1,1,0
3,0.0,4,1,1,5,300.0,5,5,5,5,3,0
5,0.011834319526627219,0,0,0,3,337.0,5,3,3,5,0,1
1,0.0,1,1,0,3,123.0,3,4,3,3,1,0
4,0.0,4,1,0,4,748.0,4,2,3,4,2,1
4,0.0,1,2,1,2,190.0,3,1,2,1,1,0
3,0.0,3,1,1,2,451.0,2,2,3,2,3,0
2,0.0011976047904191617,3,0,1,5,2504.0,2,5,4,2,3,0
2,0.048366013071895426,1,0,0,2,764.0,2,2,5,2,1,1
3,0.0013413816230717639,2,0,0,2,3726.5,3,3,2,3,2,0
2,0.0,3,1,1,2,649.0,4,3,2,2,3,0
4,0.015306122448979591,4,1,1,5,979.0,4,4,5,5,4,1
4,0.030927835051546393,4,0,1,3,96.0,4,0,3,4,0,1
1,0.017123287671232876,1,1,1,5,583.0,5,2,5,5,1,0
4,0.041666666666666664,2,0,0,2,239.0,4,2,2,4,3,0
3,0.0,3,0,0,3,588.0,3,4,3,1,3,0
2,0.0,2,1,1,2,264.0,2,3,1,2,2,0
3,0.008117510630073444,2,1,0,2,2586.0,3,2,2,1,5,0
2,0.008350730688935281,2,1,1,1,957.0,1,3,1,1,2,0
3,0.0,3,0,0,3,602.0,5,3,5,3,3,0
1,0.0,1,2,1,3,109.0,3,5,4,3,1,0
4,0.0,2,0,0,5,2932.0,5,5,5,4,2,1
2,0.001892147587511826,2,1,0,4,1056.0,4,1,5,4,2,0
5,0.0,4,0,0,5,1738.0,5,5,5,3,4,1
4,0.31862745098039214,4,1,0,4,101.0,4,1,5,4,4,1
5,0.02788339670468948,2,0,1,4,788.0,5,2,4,3,2,0
4,0.0,3,0,1,2,482.0,3,3,2,3,3,0
5,0.0,5,1,0,5,867.0,5,4,1,5,4,1
4,0.0,5,0,0,4,2556.0,5,4,4,4,5,1
3,0.0,3,1,1,5,808.0,3,1,1,5,3,0
2,0.014755197853789403,2,0,0,2,3726.5,2,5,4,2,2,0
5,0.00778816199376947,5,1,0,4,641.0,1,2,3,4,5,1
1,0.0,0,1,1,3,787.0,3,3,3,3,1,1
5,0.0,2,0,0,5,3264.0,5,5,3,5,2,1
1,0.0018231540565177757,1,0,0,4,1096.0,4,4,3,4,0,0
1,0.0,1,1,0,2,541.0,2,4,3,2,1,0
1,0.021333333333333333,1,1,0,1,374.0,1,4,1,1,3,0
5,0.0034416826003824093,2,2,1,5,2614.0,4,2,5,5,2,0
4,0.00338409475465313,1,2,1,5,590.0,5,1,5,3,1,0
1,0.0,2,0,0,2,1197.0,2,2,4,2,1,0
1,0.0,1,1,0,1,413.0,1,5,1,1,1,0
2,0.0,2,0,0,2,2260.0,2,1,3,2,2,0
2,0.10040160642570281,2,1,0,2,248.0,2,4,2,2,1,0
2,0.0,2,2,1,1,1440.0,1,5,5,1,2,0
2,0.0,2,2,1,1,569.0,1,4,5,1,2,0
1,0.0,1,1,1,4,2125.0,1,5,3,4,1,0
2,0.0,2,1,1,3,539.0,3,2,5,3,2,0
4,0.003067484662576687,4,0,0,5,1303.0,4,5,5,3,4,1
2,0.01652892561983471,2,1,0,2,241.0,2,4,2,2,2,0
4,0.08009153318077804,3,0,1,1,436.0,5,3,1,3,3,0
4,0.07882534775888717,2,0,1,2,646.0,3,1,2,2,1,0
2,0.0,2,1,1,5,338.0,4,4,3,5,2,0
4,0.04591836734693878,3,1,1,1,587.0,5,3,1,4,3,0
2,0.9191176470588235,3,1,0,3,67.0,2,4,4,2,3,0
4,0.0,4,0,0,4,594.0,5,4,4,5,4,1
3,0.0,3,1,1,3,577.0,3,5,5,3,3,0
1,0.0,1,1,1,3,163.0,5,3,5,3,1,0
5,0.0,5,0,0,4,600.0,4,5,5,4,5,1
5,0.0,4,0,0,4,1670.0,5,4,4,3,4,1
3,0.0,3,0,0,3,509.0,3,4,1,3,1,0
2,0.0,4,0,0,1,846.0,1,2,1,1,4,1
5,0.0,5,1,1,3,895.0,3,3,1,3,5,1
2,0.03687315634218289,2,2,1,1,677.0,1,4,3,1,2,0
5,0.0,4,0,0,4,240.0,4,4,4,5,4,1
4,0.009900990099009901,4,1,1,5,605.0,5,5,4,5,4,1
4,0.0037488284910965324,4,0,0,5,2133.0,4,4,5,5,4,1
4,0.0,1,0,0,1,3561.0,4,1,1,4,5,0
4,0.0018773466833541927,5,1,0,5,1597.0,5,5,5,5,1,1
4,0.015957446808510637,2,0,0,2,3195.0,5,2,2,4,2,1
1,0.029769959404600813,1,1,1,3,738.0,3,4,4,3,1,0
2,0.0050933786078098476,2,1,1,1,588.0,1,5,3,1,2,0
4,0.02428909952606635,3,0,0,3,2531.0,4,3,3,4,4,0
5,0.08202099737532809,4,0,0,5,761.0,4,5,5,5,4,1
4,0.0,1,0,0,4,666.0,5,4,4,5,1,1
3,0.010173548773189706,2,1,1,5,1670.0,2,2,5,4,2,0
2,0.0016891891891891893,3,0,0,1,2367.0,1,1,5,1,3,1
3,0.0,1,0,0,2,1636.0,3,2,2,4,4,0
2,0.18712574850299402,4,1,1,5,333.0,5,3,5,5,2,0
2,0.07462686567164178,2,1,1,5,200.0,5,5,4,5,2,0
4,0.005459890802183957,5,0,0,5,2380.0,4,5,5,3,5,1
1,0.05723443223443223,2,1,0,4,1091.0,1,2,5,1,5,0
4,0.0,4,1,1,4,157.0,3,2,4,4,4,1
3,0.09057971014492754,3,1,0,4,689.0,3,4,3,3,4,0
1,0.0,1,1,0,1,636.0,1,4,2,1,1,0
2,0.14236902050113895,2,0,0,4,438.0,2,4,4,1,2,1
5,0.0,3,0,0,4,2423.0,5,4,4,4,1,1
1,0.14534883720930233,1,1,0,3,429.0,1,4,3,1,1,0
3,0.010810810810810811,3,0,0,3,369.0,2,2,4,3,3,0
3,0.01676727028839705,3,0,0,3,3726.5,3,1,3,3,2,0
2,0.04285714285714286,2,1,0,3,209.0,3,3,3,3,2,0
5,0.0,4,0,0,5,1709.0,5,5,5,5,4,1
4,0.0,4,2,1,5,429.0,3,2,4,5,4,0
4,0.0,5,0,0,4,1121.0,5,4,4,4,5,1
3,0.008849557522123894,0,0,0,3,338.0,5,3,3,2,0,1
4,0.0,4,1,1,5,610.0,5,4,5,3,4,0
3,0.0,4,1,1,5,1399.0,1,2,5,5,3,1
2,0.10195758564437195,2,1,0,1,612.0,1,2,5,1,2,0
4,0.0012496094970321774,2,0,0,5,3200.0,5,5,5,5,3,1
4,0.044310171198388724,2,1,1,5,992.0,5,2,5,3,2,0
3,0.0,3,1,1,2,944.0,2,1,1,2,3,0
5,0.0,1,0,0,4,1696.0,5,4,4,4,1,1
4,0.012396694214876033,5,0,0,5,3145.0,4,5,5,3,5,1
1,0.014388489208633094,1,1,0,1,694.0,1,4,3,1,1,0
5,0.0,5,2,0,5,1463.0,4,2,1,5,5,1
5,0.025826446280991736,1,0,0,3,2419.0,5,5,5,5,1,1
4,0.023928024502297092,4,0,0,3,2611.0,4,4,3,4,4,1
1,0.00037965072133637056,4,0,0,4,2633.0,1,4,4,3,4,1
5,0.002331778814123917,5,0,0,4,3001.0,5,4,4,4,5,1
2,0.07183908045977011,2,1,0,1,347.0,1,4,5,1,2,0
1,0.05531914893617021,1,0,0,3,234.0,3,1,3,3,1,0
4,0.0,3,2,0,3,1846.0,3,3,3,3,4,0
0,0.00655307994757536,0,0,0,2,762.0,2,4,3,2,0,1
3,0.0,3,0,0,1,507.0,1,4,3,1,3,0
2,0.079923273657289,2,1,1,3,781.0,3,3,3,3,2,0
4,0.0031337047353760445,3,0,0,3,2871.0,3,3,3,2,1,0
5,0.0,3,0,0,4,1481.0,5,5,4,3,3,1
0,0.0017857142857142857,1,1,1,4,1119.0,4,5,2,4,0,0
2,0.01826923076923077,1,0,0,1,2079.0,2,1,1,3,4,0
3,0.0,3,0,0,3,512.0,3,3,3,3,3,0
2,0.0,2,1,0,3,302.0,5,1,1,3,2,0
5,0.0053976250449802084,4,0,0,4,2778.0,4,5,4,3,4,1
4,0.004629629629629629,0,0,0,3,2807.0,4,2,3,3,0,1
2,0.0,2,1,1,5,125.0,5,3,4,5,2,0
4,0.0027605244996549345,4,1,0,4,1448.0,4,3,3,4,1,1
4,0.0026666666666666666,5,0,0,5,1124.0,5,5,5,5,5,1
1,0.0,1,1,0,1,588.0,1,5,3,1,3,0
1,0.0,3,1,1,2,303.0,2,5,3,2,1,0
3,0.0,3,1,0,3,1262.0,3,3,1,3,1,0
1,0.0,1,1,0,3,707.0,3,1,5,3,1,0
2,0.0,3,1,1,2,752.0,2,3,5,2,2,0
4,0.09767441860465116,3,0,1,3,214.0,5,3,3,3,3,0
0,0.007423904974016332,0,1,1,2,1346.0,2,3,1,2,0,1
1,0.0,0,0,0,1,3434.0,1,2,4,1,0,1
5,0.0,4,1,0,1,1127.0,1,3,5,1,5,1
5,0.0,5,1,1,3,2611.0,3,4,3,3,5,1
4,0.001292824822236587,4,0,0,4,1546.0,4,4,5,4,4,1
4,0.013904982618771726,1,2,1,4,862.0,4,1,4,5,1,0
3,0.001021972406745018,3,1,0,1,1956.0,1,2,4,1,3,0
2,0.04737516005121639,2,1,1,3,780.0,3,1,1,3,2,0
2,0.010279001468428781,2,1,0,4,680.0,4,2,2,4,2,0
5,0.0,5,0,0,4,158.0,5,4,4,3,5,1
2,0.0,2,2,1,5,140.0,5,5,5,5,2,0
1,0.0,1,1,0,2,160.0,2,3,4,2,1,0
4,0.0,3,2,1,3,563.0,5,3,3,3,3,0
3,0.2753303964757709,3,1,0,1,226.0,1,1,3,1,3,0
1,0.2632978723404255,1,1,0,2,187.0,2,5,3,2,1,0
2,0.021164021164021163,2,1,0,2,944.0,2,2,4,2,3,1
5,0.03320935175345377,5,0,0,2,1881.0,4,2,2,3,5,1
4,0.0016224986479177934,3,0,0,4,1848.0,4,5,5,4,3,1
4,0.03147953830010493,4,0,0,4,952.0,3,4,4,3,1,0
3,0.0,2,0,0,2,1705.0,4,1,2,1,2,0
